timestamp,latitude,longitude,altitude,speed,acceleration,bearing
2023-11-29 04:09:49,12.874064027,77.44158839,685.8633,22.501603974377822,-1.1815570763221608,234.1078330069368
2023-11-29 04:09:50,12.873921283,77.441410895,685.393,24.942472116616173,2.440868142238351,230.47904272778527
2023-11-29 04:09:51,12.87379301,77.441227675,682.7771,24.452030649040548,-0.490441467575625,234.31577536593846
2023-11-29 04:09:52,12.873658825,77.441061263,686.2672,23.410125401601864,-1.0419052474386845,230.40473315435656
2023-11-29 04:09:53,12.873528366,77.440885538,685.7609,23.943335923275153,0.5332105216732899,232.709058483628
2023-11-29 04:09:54,12.873398267,77.440717335,687.1525,23.274985029132555,-0.6683508941425984,231.57129211371807
2023-11-29 04:09:55,12.873263911,77.440541398,686.7988,24.226429784400406,0.9514447552678504,231.92667437106786
2023-11-29 04:09:56,12.873130802,77.440375324,686.8491,23.30576603956122,-0.9206637448391852,230.57403796825326
2023-11-29 04:09:57,12.873001404,77.440211198,688.3381,22.881343476188132,-0.4244225633730885,231.03640220628282
2023-11-29 04:09:58,12.872867649,77.440065068,687.2084,21.728429757885817,-1.1529137183023153,226.8045605099459
2023-11-29 04:09:59,12.872715421,77.439906633,689.9169,24.113950974812266,2.385521216926449,225.41570953161335
2023-11-29 04:10:00,12.87257444,77.439763958,689.4456,22.021497732145562,-2.0924532426667035,224.61301322081988
2023-11-29 04:10:01,12.87241096,77.439632849,690.1036,23.074522649103557,1.0530249169579946,218.01947199233354
